# dT = 0.00025000
# Vi = 1.00000000
# Xi = 0.00000000
# tot_Step =  800001
# print_skip =     800
# method = Euler
#                   t                  vel                  pos                    E
 63.00000000   0.00004398  -1.08082335   0.58408956
 63.20000000  -0.63541309  -0.87464618   0.58437786
 63.40000000  -1.02841779  -0.33419976   0.58466631
 63.60000000  -1.02869899   0.33419784   0.58495491
 63.80000000  -0.63595541   0.87524168   0.58524364
 64.00000000  -0.00004474   1.08215758   0.58553252
 64.20000000   0.63619692   0.87572630   0.58582154
 64.40000000   1.02968711   0.33461298   0.58611070
 64.60000000   1.02996910  -0.33460973   0.58640001
 64.80000000   0.63674104  -0.87632172   0.58668945
 65.00000000   0.00004549  -1.08349346   0.58697904
 65.20000000  -0.63698171  -0.87680777   0.58726878
 65.40000000  -1.03095801  -0.33502672   0.58755866
 65.60000000  -1.03124077   0.33502213   0.58784868
 65.80000000  -0.63752764   0.87740309   0.58813884
 66.00000000  -0.00004625   1.08483100   0.58842915
 66.20000000   0.63776747   0.87789056   0.58871960
 66.40000000   1.03223047   0.33544096   0.58901019
 66.60000000   1.03251401  -0.33543503   0.58930092
 66.80000000   0.63831521  -0.87848580   0.58959180
 67.00000000   0.00004701  -1.08617018   0.58988283
 67.20000000  -0.63855420  -0.87897470   0.59017400
 67.40000000  -1.03350450  -0.33585572   0.59046531
 67.60000000  -1.03378883   0.33584844   0.59075676
 67.80000000  -0.63910376   0.87956984   0.59104836
 68.00000000  -0.00004777   1.08751101   0.59134010
 68.20000000   0.63934191   0.88006017   0.59163199
 68.40000000   1.03478010   0.33627099   0.59192402
 68.60000000   1.03506522  -0.33626237   0.59221619
 68.80000000   0.63989327  -0.88065523   0.59250851
 69.00000000   0.00004853  -1.08885350   0.59280098
 69.20000000  -0.64013058  -0.88114698   0.59309358
 69.40000000  -1.03605728  -0.33668677   0.59338634
 69.60000000  -1.03634319   0.33667680   0.59367923
 69.80000000  -0.64068377   0.88174195   0.59397227
 70.00000000  -0.00004930   1.09019765   0.59426546
 70.20000000   0.64092023   0.88223514   0.59455879
 70.40000000   1.03733604   0.33710307   0.59485227
 70.60000000   1.03762273  -0.33709175   0.59514589
 70.80000000   0.64147524  -0.88283001   0.59543965
 71.00000000   0.00005006  -1.09154346   0.59573356
 71.20000000  -0.64171085  -0.88332464   0.59602762
 71.40000000  -1.03861637  -0.33751988   0.59632182
 71.60000000  -1.03890385   0.33750720   0.59661616
 71.80000000  -0.64226768   0.88391941   0.59691065
 72.00000000  -0.00005083   1.09289093   0.59720529
 72.20000000   0.64250244   0.88441549   0.59750007
 72.40000000   1.03989828   0.33793720   0.59779500
 72.60000000   1.04018656  -0.33792317   0.59809007
 72.80000000   0.64306111  -0.88501016   0.59838529
 73.00000000   0.00005160  -1.09424006   0.59868065
 73.20000000  -0.64329502  -0.88550768   0.59897616
 73.40000000  -1.04118178  -0.33835505   0.59927182
 73.60000000  -1.04147085   0.33833965   0.59956762
 73.80000000  -0.64385552   0.88610226   0.59986357
 74.00000000  -0.00005237   1.09559086   0.60015966
 74.20000000   0.64408857   0.88660122   0.60045590
 74.40000000   1.04246686   0.33877341   0.60075229
 74.60000000   1.04275672  -0.33875664   0.60104882
 74.80000000   0.64465090  -0.88719570   0.60134550
 75.00000000   0.00005314  -1.09694332   0.60164232
 75.20000000  -0.64488310  -0.88769611   0.60193930
 75.40000000  -1.04375353  -0.33919228   0.60223641
 75.60000000  -1.04404418   0.33917415   0.60253368
 75.80000000  -0.64544728   0.88829049   0.60283109
 76.00000000  -0.00005392   1.09829745   0.60312865
 76.20000000   0.64567861   0.88879235   0.60342636
 76.40000000   1.04504178   0.33961168   0.60372421
 76.60000000   1.04533323  -0.33959217   0.60402221
 76.80000000   0.64624463  -0.88938663   0.60432035
 77.00000000   0.00005470  -1.09965326   0.60461865
 77.20000000  -0.64647510  -0.88988995   0.60491709
 77.40000000  -1.04633163  -0.34003159   0.60521568
 77.60000000  -1.04662388   0.34001071   0.60551441
 77.80000000  -0.64704297   0.89048413   0.60581330
 78.00000000  -0.00005547   1.10101074   0.60611233
 78.20000000   0.64727257   0.89098891   0.60641150
 78.40000000   1.04762306   0.34045202   0.60671083
 78.60000000   1.04791611  -0.34042976   0.60701030
 78.80000000   0.64784229  -0.89158298   0.60730992
 79.00000000   0.00005626  -1.10236989   0.60760969
 79.20000000  -0.64807103  -0.89208922   0.60790961
 79.40000000  -1.04891609  -0.34087298   0.60820968
 79.60000000  -1.04920995   0.34084933   0.60850989
 79.80000000  -0.64864261   0.89268319   0.60881025
 80.00000000  -0.00005704   1.10373073   0.60911076
 80.20000000   0.64887047   0.89319088   0.60941142
 80.40000000   1.05021072   0.34129445   0.60971223
 80.60000000   1.05050538  -0.34126942   0.61001318
 80.80000000   0.64944391  -0.89378475   0.61031429
 81.00000000   0.00005782  -1.10509324   0.61061554
 81.20000000  -0.64967090  -0.89429391   0.61091694
 81.40000000  -1.05150694  -0.34171644   0.61121849
 81.60000000  -1.05180241   0.34169002   0.61152019
 81.80000000  -0.65024620   0.89488767   0.61182203
 82.00000000  -0.00005861   1.10645744   0.61212403
 82.20000000   0.65047231   0.89539831   0.61242618
 82.40000000   1.05280477   0.34213896   0.61272847
